cod_dane_depto;cod_dane_muni;departamento;municipio;a–o;mes;organizaci—n;Tipo de desminado;Nœmero de metros cuadrados de çrea despejada;Nœmero de MAP destruidos;Nœmero de MUSE destruidas;Nœmero de AEI destruidas;Nœmero Total artefactos destruidos;Nœmero de Estudios No TŽcnicos realizados;Nœmero de Estudio TŽcnicos realizados;Nœmero de Operaciones de Despeje realizadas;Nœmero de ‡reas peligrosas;Nœmero de ‡reas peligrosas confirmadas
68;68235;SANTANDER;EL CARMEN;2011;Jun;BRDEH;Comunidades;4514,05;3;1;0;4;2;2;2;0;0
68;68689;SANTANDER;SAN VICENTE DE CHUCURê;2011;Ago;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
68;68689;SANTANDER;SAN VICENTE DE CHUCURê;2014;Dic;BRDEH;Comunidades;4860;1;1;0;2;1;0;1;0;0
68;68689;SANTANDER;SAN VICENTE DE CHUCURê;2015;Mar;BRDEH;Comunidades;1534;0;0;0;0;0;1;0;0;0
05;05628;ANTIOQUIA;SABANALARGA;2019;Mar;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05652;ANTIOQUIA;SAN FRANCISCO;2015;Jul;BRDEH;Comunidades;0;0;1;0;1;1;0;0;0;0
19;19075;CAUCA;BALBOA;2018;Ago;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;0;0;1;0;0;0;0
50;50270;META;EL DORADO;2011;Oct;BRDEH;Comunidades;4463;1;0;0;1;19;2;0;0;0
68;68235;SANTANDER;EL CARMEN;2017;Dic;BRDEH;Comunidades;619;0;0;0;0;0;1;0;0;0
25;25339;CUNDINAMARCA;GUTIƒRREZ;2019;Mar;BRDEH;Comunidades;0;0;0;0;0;4;0;0;0;0
18;18256;CAQUETA;EL PAUJIL;2019;Jun;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
17;17662;CALDAS;SAMANç;2014;Sep;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;2
05;05250;ANTIOQUIA;EL BAGRE;2006;Nov;BRDEH;Bases Militares;1350,8;41;0;0;41;0;0;1;0;0
70;70473;SUCRE;MORROA;2016;Jun;ARMADA NACIONAL;Comunidades;0;0;0;0;0;2;0;0;0;0
70;70230;SUCRE;CHALçN;2016;Nov;ARMADA NACIONAL;Comunidades;0;0;0;0;0;1;0;0;0;0
18;18410;CAQUETA;MONTA„ITA;2017;Ago;BRDEH;Comunidades;0;0;0;0;0;0;0;0;3;0
19;19110;CAUCA;BUENOS AIRES;2019;Ene;THE HALO TRUST;Comunidades;0;0;3;0;3;1;0;0;0;0
68;68655;SANTANDER;SABANA DE TORRES;2015;Mar;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
41;41078;HUILA;BARAYA;2017;Oct;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
05;05197;ANTIOQUIA;COCORNç;2017;Feb;BRDEH;Comunidades;0;0;0;0;0;6;0;0;0;0
73;73624;TOLIMA;ROVIRA;2018;Abr;BRDEH;Comunidades;0;0;0;1;1;5;0;0;0;0
86;86569;PUTUMAYO;PUERTO CAICEDO;2019;Jun;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;0;0;0;0;0;1;0
47;47555;MAGDALENA;PLATO;2018;Sep;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
68;68780;SANTANDER;SURATç;2019;Abr;BRDEH;Comunidades;15705;0;0;0;0;0;2;0;0;0
76;76563;VALLE DEL CAUCA;PRADERA;2017;Oct;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;0
41;41020;HUILA;ALGECIRAS;2018;Nov;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;8009;1;1;0;2;0;0;2;0;0
05;05313;ANTIOQUIA;GRANADA;2016;May;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
68;68235;SANTANDER;EL CARMEN;2011;May;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;1
18;18094;CAQUETA;BELƒN DE LOS ANDAQUêES;2019;Mar;DDG;Comunidades;0;0;0;0;0;1;0;0;0;0
76;76670;VALLE DEL CAUCA;SAN PEDRO;2018;Feb;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05674;ANTIOQUIA;SAN VICENTE;2018;Mar;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
18;18860;CAQUETA;VALPARAêSO;2018;Jun;BRDEH;Comunidades;0;0;0;0;0;21;0;0;0;0
50;50711;META;VISTAHERMOSA;2018;Jun;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;1762;0;0;0;0;0;0;1;0;0
86;86885;PUTUMAYO;VILLAGARZîN;2017;Jul;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;1
05;05652;ANTIOQUIA;SAN FRANCISCO;2012;Nov;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;5
68;68235;SANTANDER;EL CARMEN;2016;May;BRDEH;Comunidades;3464;1;0;0;1;2;1;1;0;0
13;13894;BOLIVAR;ZAMBRANO;2018;Sep;ARMADA NACIONAL;Comunidades;10046;0;0;0;0;0;0;1;0;0
47;47980;MAGDALENA;ZONA BANANERA;2017;Jun;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
25;25168;CUNDINAMARCA;CHAGUANê;2019;Mar;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
73;73168;TOLIMA;CHAPARRAL;2017;Feb;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
19;19130;CAUCA;CAJIBêO;2017;Jun;HANDICAP INTERNATIONAL;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05313;ANTIOQUIA;GRANADA;2013;Mar;BRDEH;Comunidades;2902;1;0;0;1;4;1;2;0;0
50;50711;META;VISTAHERMOSA;2016;Nov;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05660;ANTIOQUIA;SAN LUIS;2017;Oct;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
68;68780;SANTANDER;SURATç;2018;Mar;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
50;50711;META;VISTAHERMOSA;2017;Abr;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
68;68689;SANTANDER;SAN VICENTE DE CHUCURê;2014;Abr;BRDEH;Comunidades;3267;0;0;0;0;0;1;0;0;0
13;13657;BOLIVAR;SAN JUAN NEPOMUCENO;2015;Dic;ARMADA NACIONAL;Comunidades;0;0;0;0;0;6;0;0;0;0
13;13894;BOLIVAR;ZAMBRANO;2015;Nov;ARMADA NACIONAL;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05400;ANTIOQUIA;LA UNIîN;2015;Ago;THE HALO TRUST;Comunidades;0;0;0;0;0;1;0;0;0;0
18;18410;CAQUETA;MONTA„ITA;2018;Mar;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
13;13244;BOLIVAR;EL CARMEN DE BOLêVAR;2014;Dic;BRDEH;Comunidades;1400;0;2;0;2;0;0;1;0;0
18;18247;CAQUETA;EL DONCELLO;2018;Feb;BRDEH;Comunidades;0;0;0;0;0;6;0;0;0;0
68;68001;SANTANDER;BUCARAMANGA;2018;Oct;BRDEH;Comunidades;0;0;0;0;0;4;0;0;0;0
05;05107;ANTIOQUIA;BRICE„O;2016;Jun;AYUDA POPULAR NORUEGA;Comunidades;0;0;0;0;0;6;0;0;0;0
05;05652;ANTIOQUIA;SAN FRANCISCO;2013;Ago;BRDEH;Comunidades;8275;1;1;0;2;1;2;0;0;0
68;68235;SANTANDER;EL CARMEN;2013;Oct;BRDEH;Comunidades;0;0;0;0;0;0;0;0;3;0
50;50400;META;LEJANêAS;2017;Feb;THE HALO TRUST;Comunidades;0;0;0;0;0;5;0;0;0;0
05;05690;ANTIOQUIA;SANTO DOMINGO;2017;Oct;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
25;25592;CUNDINAMARCA;QUEBRADANEGRA;2018;Ene;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
50;50711;META;VISTAHERMOSA;2010;Nov;BRDEH;Comunidades;2635;0;3;0;3;0;1;1;0;0
50;50683;META;SAN JUAN DE ARAMA;2018;Nov;AYUDA POPULAR NORUEGA;Comunidades;0;0;0;0;0;0;0;0;0;1
18;18094;CAQUETA;BELƒN DE LOS ANDAQUêES;2018;Mar;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
08;08549;ATLANTICO;PIOJî;2007;Nov;BRDEH;Bases Militares;3903;26;0;0;26;0;0;1;0;0
68;68235;SANTANDER;EL CARMEN;2014;Feb;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;0
05;05628;ANTIOQUIA;SABANALARGA;2017;Jul;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05021;ANTIOQUIA;ALEJANDRêA;2018;May;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
86;86320;PUTUMAYO;ORITO;2018;Jun;BRDEH;Comunidades;2196;0;0;0;0;2;1;0;0;0
86;86001;PUTUMAYO;MOCOA;2017;Nov;BRDEH;Comunidades;0;0;0;0;0;6;0;0;0;0
05;05483;ANTIOQUIA;NARI„O;2015;Nov;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
50;50711;META;VISTAHERMOSA;2019;Jun;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05652;ANTIOQUIA;SAN FRANCISCO;2012;Sep;BRDEH;Comunidades;6180;6;3;0;9;9;2;2;0;0
41;41020;HUILA;ALGECIRAS;2017;Feb;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;1;1;1;3;3;0;0;0;0
50;50251;META;EL CASTILLO;2018;Sep;AYUDA POPULAR NORUEGA;Comunidades;0;0;0;0;0;7;0;0;0;0
05;05361;ANTIOQUIA;ITUANGO;2018;Ago;BRDEH;Comunidades;24333;0;0;0;0;0;3;0;0;0
73;73168;TOLIMA;CHAPARRAL;2018;May;THE HALO TRUST;Comunidades;10983;0;0;0;0;0;0;2;0;0
86;86573;PUTUMAYO;PUERTO LEGUêZAMO;2007;Ago;BRDEH;Bases Militares;0;0;0;0;0;0;0;0;1;0
05;05361;ANTIOQUIA;ITUANGO;2018;May;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;1
41;41001;HUILA;NEIVA;2007;Ene;BRDEH;Bases Militares;0;0;0;0;0;0;0;0;1;0
05;05313;ANTIOQUIA;GRANADA;2010;Abr;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
86;86573;PUTUMAYO;PUERTO LEGUêZAMO;2018;Abr;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;0;0;1;0;0;0;0
76;76248;VALLE DEL CAUCA;EL CERRITO;2017;Dic;BRDEH;Comunidades;0;0;0;0;0;4;0;0;0;0
18;18753;CAQUETA;SAN VICENTE DEL CAGUçN;2018;Oct;HANDICAP INTERNATIONAL;Comunidades;0;0;0;0;0;0;0;0;0;2
85;85440;CASANARE;VILLANUEVA;2019;Mar;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
20;20570;CESAR;PUEBLO BELLO;2018;Oct;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
68;68655;SANTANDER;SABANA DE TORRES;2016;Oct;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
50;50400;META;LEJANêAS;2018;Abr;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05649;ANTIOQUIA;SAN CARLOS;2013;May;BRDEH;Comunidades;0;0;0;0;0;4;0;0;0;0
68;68689;SANTANDER;SAN VICENTE DE CHUCURê;2013;Jul;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
70;70204;SUCRE;COLOSî;2016;Jun;ARMADA NACIONAL;Comunidades;0;0;0;0;0;1;0;0;0;0
13;13244;BOLIVAR;EL CARMEN DE BOLêVAR;2018;Oct;ARMADA NACIONAL;Comunidades;10862;0;0;0;0;1;0;1;0;0
50;50711;META;VISTAHERMOSA;2009;Nov;BRDEH;Comunidades;0;0;0;0;0;0;0;0;4;0
18;18256;CAQUETA;EL PAUJIL;2019;Feb;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
50;50683;META;SAN JUAN DE ARAMA;2016;Ago;THE HALO TRUST;Comunidades;0;0;0;0;0;3;0;0;0;0
05;05756;ANTIOQUIA;SONSîN;2015;Sep;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
17;17541;CALDAS;PENSILVANIA;2018;Mar;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
50;50711;META;VISTAHERMOSA;2019;Mar;BRDEH;Comunidades;12456;1;1;0;2;0;1;1;0;0
73;73168;TOLIMA;CHAPARRAL;2017;Ago;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
76;76563;VALLE DEL CAUCA;PRADERA;2017;Sep;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;1
05;05652;ANTIOQUIA;SAN FRANCISCO;2013;Mar;BRDEH;Comunidades;0;0;0;0;0;0;0;0;3;0
18;18753;CAQUETA;SAN VICENTE DEL CAGUçN;2018;Mar;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
17;17662;CALDAS;SAMANç;2017;May;BRDEH;Comunidades;15429;5;0;1;6;21;3;1;0;0
05;05756;ANTIOQUIA;SONSîN;2015;Oct;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05313;ANTIOQUIA;GRANADA;2011;Feb;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
19;19130;CAUCA;CAJIBêO;2017;Jul;HANDICAP INTERNATIONAL;Comunidades;0;0;0;0;0;0;0;0;0;1
70;70230;SUCRE;CHALçN;2017;Mar;ARMADA NACIONAL;Comunidades;0;0;0;0;0;1;0;0;0;0
73;73168;TOLIMA;CHAPARRAL;2018;Feb;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05361;ANTIOQUIA;ITUANGO;2017;Nov;BRDEH;Comunidades;1122;3;0;0;3;0;0;1;0;0
73;73616;TOLIMA;RIOBLANCO;2017;Nov;THE HALO TRUST;Comunidades;4758;0;0;0;0;0;0;1;0;0
41;41020;HUILA;ALGECIRAS;2019;Jun;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;0;0;0;0;0;3;1
76;76563;VALLE DEL CAUCA;PRADERA;2018;Mar;THE HALO TRUST;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05652;ANTIOQUIA;SAN FRANCISCO;2013;Sep;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;3
41;41799;HUILA;TELLO;2018;Oct;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
05;05483;ANTIOQUIA;NARI„O;2014;Dic;THE HALO TRUST;Comunidades;15506;9;0;0;9;0;0;6;0;0
50;50683;META;SAN JUAN DE ARAMA;2019;Ene;AYUDA POPULAR NORUEGA;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05483;ANTIOQUIA;NARI„O;2015;Oct;THE HALO TRUST;Comunidades;3329;1;0;0;1;4;1;1;0;0
19;19780;CAUCA;SUçREZ;2018;May;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
20;20570;CESAR;PUEBLO BELLO;2018;Sep;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
68;68655;SANTANDER;SABANA DE TORRES;2016;Sep;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
18;18460;CAQUETA;MILçN;2018;Nov;AYUDA POPULAR NORUEGA;Comunidades;0;0;0;0;0;0;0;0;1;0
05;05756;ANTIOQUIA;SONSîN;2015;Jun;THE HALO TRUST;Comunidades;304;0;0;0;0;11;0;1;0;0
13;13894;BOLIVAR;ZAMBRANO;2012;Jul;BRDEH;Comunidades;13607;2;0;2;4;3;0;2;0;0
19;19075;CAUCA;BALBOA;2019;Ago;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;0;0;3;0;0;0;0
50;50711;META;VISTAHERMOSA;2018;Mar;HANDICAP INTERNATIONAL;Comunidades;0;0;0;0;0;0;0;0;0;1
13;13244;BOLIVAR;EL CARMEN DE BOLêVAR;2016;Jul;ARMADA NACIONAL;Comunidades;0;0;0;0;0;0;0;0;0;1
73;73616;TOLIMA;RIOBLANCO;2019;Jun;THE HALO TRUST;Comunidades;4879;0;0;0;0;3;0;2;0;0
05;05206;ANTIOQUIA;CONCEPCIîN;2019;Mar;BRDEH;Comunidades;2846;0;0;0;0;0;1;0;0;0
50;50400;META;LEJANêAS;2016;Nov;THE HALO TRUST;Comunidades;0;0;1;0;1;2;0;0;0;0
91;91540;AMAZONAS;PUERTO NARI„O;2009;Nov;BRDEH;Bases Militares;1385,46;208;1;0;209;0;0;1;0;0
05;05361;ANTIOQUIA;ITUANGO;2018;May;BRDEH;Comunidades;9722;0;0;0;0;0;1;1;0;0
05;05660;ANTIOQUIA;SAN LUIS;2016;Feb;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05002;ANTIOQUIA;ABEJORRAL;2016;Dic;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05756;ANTIOQUIA;SONSîN;2018;Jun;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
18;18410;CAQUETA;MONTA„ITA;2018;Ago;BRDEH;Comunidades;17641;1;0;0;1;1;0;1;0;0
13;13244;BOLIVAR;EL CARMEN DE BOLêVAR;2016;Sep;ARMADA NACIONAL;Comunidades;0;0;0;0;0;0;0;0;1;1
86;86568;PUTUMAYO;PUERTO ASêS;2019;May;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;0;0;0;0;0;3;2
50;50270;META;EL DORADO;2009;Abr;BRDEH;Comunidades;10144;5;4;0;9;0;0;1;0;0
68;68689;SANTANDER;SAN VICENTE DE CHUCURê;2011;Ago;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
41;41001;HUILA;NEIVA;2019;Ago;BRDEH;Comunidades;0;0;0;0;0;5;0;0;0;0
76;76520;VALLE DEL CAUCA;PALMIRA;2019;Ago;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
18;18001;CAQUETA;FLORENCIA;2017;Jul;BRDEH;Comunidades;13061;1;1;0;2;2;0;2;0;0
18;18753;CAQUETA;SAN VICENTE DEL CAGUçN;2017;Abr;BRDEH;Comunidades;0;0;0;0;0;0;0;0;4;3
68;68655;SANTANDER;SABANA DE TORRES;2015;Mar;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
68;68235;SANTANDER;EL CARMEN;2016;Ago;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;1
86;86569;PUTUMAYO;PUERTO CAICEDO;2019;Ene;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;1;0;1;2;0;0;0;0
19;19142;CAUCA;CALOTO;2019;Abr;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;1;0
52;52405;NARI„O;LEIVA;2018;Nov;PERIGEO;Comunidades;0;0;0;0;0;2;0;0;0;0
05;05361;ANTIOQUIA;ITUANGO;2017;Abr;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
85;85010;CASANARE;AGUAZUL;2017;Jun;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05652;ANTIOQUIA;SAN FRANCISCO;2010;Oct;BRDEH;Comunidades;0;0;0;0;0;0;0;0;5;0
18;18592;CAQUETA;PUERTO RICO;2019;Jun;BRDEH;Comunidades;14116;0;0;0;0;0;1;1;0;0
05;05483;ANTIOQUIA;NARI„O;2014;Jul;THE HALO TRUST;Comunidades;0;0;0;0;0;2;0;0;0;0
68;68235;SANTANDER;EL CARMEN;2013;Sep;BRDEH;Comunidades;4213;0;0;0;0;0;2;0;0;0
05;05652;ANTIOQUIA;SAN FRANCISCO;2013;Nov;BRDEH;Comunidades;0;0;0;0;0;0;0;0;3;2
17;17042;CALDAS;ANSERMA;2019;Mar;BRDEH;Comunidades;0;0;0;0;0;16;0;0;0;0
68;68235;SANTANDER;EL CARMEN;2015;Sep;BRDEH;Comunidades;1622;3;0;0;3;1;0;1;0;0
68;68689;SANTANDER;SAN VICENTE DE CHUCURê;2012;Nov;BRDEH;Comunidades;980;4;0;0;4;1;1;1;0;0
05;05313;ANTIOQUIA;GRANADA;2016;Nov;BRDEH;Comunidades;6243;4;0;0;4;2;0;2;0;0
05;05652;ANTIOQUIA;SAN FRANCISCO;2012;Nov;BRDEH;Comunidades;15298;0;0;0;0;6;5;0;0;0
73;73352;TOLIMA;ICONONZO;2008;Ene;BRDEH;Bases Militares;0;0;0;0;0;0;0;0;1;0
68;68655;SANTANDER;SABANA DE TORRES;2016;Abr;BRDEH;Comunidades;5593;6;0;0;6;2;2;2;0;0
41;41001;HUILA;NEIVA;2018;Jun;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
68;68770;SANTANDER;SUAITA;2018;Oct;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
41;41020;HUILA;ALGECIRAS;2019;Jul;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;0;0;0;0;0;1;1
05;05467;ANTIOQUIA;MONTEBELLO;2019;Mar;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
18;18592;CAQUETA;PUERTO RICO;2019;Feb;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05652;ANTIOQUIA;SAN FRANCISCO;2011;Nov;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
19;19142;CAUCA;CALOTO;2017;Dic;THE HALO TRUST;Comunidades;0;0;0;0;0;3;0;0;0;0
50;50400;META;LEJANêAS;2017;Nov;THE HALO TRUST;Comunidades;0;0;0;0;0;2;0;0;0;0
19;19212;CAUCA;CORINTO;2017;Jul;HANDICAP INTERNATIONAL;Comunidades;0;0;0;0;0;0;0;0;0;1
13;13244;BOLIVAR;EL CARMEN DE BOLêVAR;2019;Abr;ARMADA NACIONAL;Comunidades;0;0;0;0;0;0;0;0;0;1
11;11001;BOGOTA DC;Bogot‡ DC;2018;Abr;ATEXX;Comunidades;0;0;0;0;0;3;0;0;0;0
95;95001;GUAVIARE;SAN JOSƒ DEL GUAVIARE;2007;Dic;BRDEH;Comunidades;6869;0;155;0;155;0;0;1;0;0
73;73555;TOLIMA;PLANADAS;2017;Jun;BRDEH;Comunidades;0;6;0;0;6;1;0;0;0;0
68;68235;SANTANDER;EL CARMEN;2012;Jul;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
41;41006;HUILA;ACEVEDO;2019;May;BRDEH;Comunidades;0;0;1;0;1;5;0;0;0;0
68;68689;SANTANDER;SAN VICENTE DE CHUCURê;2012;Nov;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;2
05;05756;ANTIOQUIA;SONSîN;2016;Mar;THE HALO TRUST;Comunidades;0;0;0;0;0;1;0;0;0;0
68;68235;SANTANDER;EL CARMEN;2011;May;BRDEH;Comunidades;2307;2;0;0;2;1;1;1;0;0
68;68689;SANTANDER;SAN VICENTE DE CHUCURê;2013;May;BRDEH;Comunidades;3032;3;0;0;3;3;2;1;0;0
68;68655;SANTANDER;SABANA DE TORRES;2014;Oct;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
18;18247;CAQUETA;EL DONCELLO;2018;Jul;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
41;41078;HUILA;BARAYA;2017;May;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
68;68406;SANTANDER;LEBRêJA;2018;Nov;BRDEH;Comunidades;0;0;2;0;2;1;0;0;0;0
68;68689;SANTANDER;SAN VICENTE DE CHUCURê;2015;Ago;BRDEH;Comunidades;7530;0;0;0;0;0;3;0;0;0
70;70508;SUCRE;OVEJAS;2017;Jun;ARMADA NACIONAL;Comunidades;0;0;0;0;0;0;0;0;0;1
17;17662;CALDAS;SAMANç;2012;Feb;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
41;41020;HUILA;ALGECIRAS;2018;Dic;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;360;0;0;0;0;0;0;2;0;0
19;19212;CAUCA;CORINTO;2017;Jun;HANDICAP INTERNATIONAL;Comunidades;0;0;0;0;0;0;0;0;0;1
13;13894;BOLIVAR;ZAMBRANO;2010;Sep;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05660;ANTIOQUIA;SAN LUIS;2018;Feb;BRDEH;Comunidades;4331;3;0;0;3;0;1;1;0;0
19;19075;CAUCA;BALBOA;2018;Nov;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;1;0;1;7;0;0;0;0
05;05313;ANTIOQUIA;GRANADA;2013;Jun;BRDEH;Comunidades;13331;14;0;0;14;4;3;4;0;0
17;17013;CALDAS;AGUADAS;2019;Jul;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
73;73168;TOLIMA;CHAPARRAL;2019;Jun;THE HALO TRUST;Comunidades;0;0;0;0;0;2;0;0;0;0
50;50711;META;VISTAHERMOSA;2009;Nov;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05313;ANTIOQUIA;GRANADA;2016;Jul;BRDEH;Comunidades;3283;1;0;0;1;1;1;0;0;0
18;18001;CAQUETA;FLORENCIA;2019;May;BRDEH;Comunidades;0;0;0;0;0;0;0;0;3;0
76;76622;VALLE DEL CAUCA;ROLDANILLO;2007;Jun;BRDEH;Bases Militares;0;0;0;0;0;0;0;0;1;0
17;17662;CALDAS;SAMANç;2017;Sep;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;0
76;76520;VALLE DEL CAUCA;PALMIRA;2019;Mar;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
05;05206;ANTIOQUIA;CONCEPCIîN;2017;Sep;BRDEH;Comunidades;5793;0;0;0;0;0;1;0;0;0
44;44090;LA GUAJIRA;DIBULLA;2017;Ago;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
18;18592;CAQUETA;PUERTO RICO;2018;Feb;BRDEH;Comunidades;6488;2;0;0;2;1;0;1;0;0
50;50711;META;VISTAHERMOSA;2017;Oct;AYUDA POPULAR NORUEGA;Comunidades;0;0;0;0;0;0;0;0;0;1
41;41551;HUILA;PITALITO;2019;Jun;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
05;05313;ANTIOQUIA;GRANADA;2014;Jun;BRDEH;Comunidades;17639;11;0;0;11;11;3;2;0;0
68;68377;SANTANDER;LA BELLEZA;2019;Mar;BRDEH;Comunidades;0;0;2;0;2;5;0;0;0;0
13;13244;BOLIVAR;EL CARMEN DE BOLêVAR;2013;Nov;BRDEH;Comunidades;40122;0;0;0;0;0;3;0;0;0
52;52356;NARI„O;IPIALES;2018;Ago;BRDEH;Comunidades;18125;7;1;0;8;8;0;3;0;0
50;50711;META;VISTAHERMOSA;2017;Feb;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
20;20570;CESAR;PUEBLO BELLO;2007;Sep;BRDEH;Bases Militares;0;0;0;0;0;0;0;0;1;0
13;13894;BOLIVAR;ZAMBRANO;2010;Nov;BRDEH;Comunidades;8379;0;0;0;0;0;1;1;0;0
18;18753;CAQUETA;SAN VICENTE DEL CAGUçN;2016;Dic;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
73;73001;TOLIMA;IBAGUƒ;2019;Abr;BRDEH;Comunidades;0;0;0;0;0;11;0;0;0;0
68;68655;SANTANDER;SABANA DE TORRES;2016;Jun;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;1
